method,n,sim_id,component,mu_true,mu_hat,ci_lower,ci_upper,covered,elapsed_time
VB,1000,355,2,5,4.932007049735008,4.805492851288201,5.0585212481818145,1,0.13800000000000523
VB,1000,355,3,10,10.079011354011463,9.955037384175371,10.202985323847557,1,0.13800000000000523
VB,1000,355,4,20,19.995820339674935,19.871612880672757,20.12002779867711,1,0.13800000000000523
Gibbs,1000,356,1,0,-0.03720625816221964,-0.1657297985491636,0.09032371733995408,1,155.414
Gibbs,1000,356,2,5,4.942374993875987,4.816973187414939,5.068524726551252,1,155.414
Gibbs,1000,356,3,10,10.094969014594938,9.969589888810942,10.22005951914636,1,155.414
Gibbs,1000,356,4,20,19.94584215350571,19.822235523160668,20.06928429301452,1,155.414
VB,1000,356,1,0,-0.03613527918683412,-0.16430335303093288,0.09203279465726465,1,0.1570000000000107
VB,1000,356,2,5,4.942070240920802,4.820745327981792,5.063395153859812,1,0.1570000000000107
VB,1000,356,3,10,10.095519646973075,9.973540029881098,10.217499264065053,1,0.1570000000000107
VB,1000,356,4,20,19.945473358730133,19.820764069641047,20.07018264781922,1,0.1570000000000107
Gibbs,1000,357,1,0,0.01557705928652496,-0.11766553085127462,0.1480257985280133,1,155.211
Gibbs,1000,357,2,5,5.047428723650716,4.921342354408275,5.179322829957451,1,155.211
Gibbs,1000,357,3,10,10.061062804804516,9.929144707858088,10.192029464032066,1,155.211
Gibbs,1000,357,4,20,20.113603770875624,19.988170990378656,20.23894302114453,1,155.211
VB,1000,357,1,0,0.015588648748293,-0.11185792276936576,0.14303522026595175,1,0.18500000000000227
VB,1000,357,2,5,5.047508615475798,4.927149521676746,5.16786770927485,1,0.18500000000000227
VB,1000,357,3,10,10.062605731981746,9.93847757657086,10.186733887392633,1,0.18500000000000227
VB,1000,357,4,20,20.11378322790964,19.989575768913394,20.237990686905885,1,0.18500000000000227
Gibbs,1000,358,1,0,-0.15283842742948528,-0.2813341273488361,-0.02234528319831428,0,154.842
Gibbs,1000,358,2,5,4.970630598192292,4.849105365189599,5.094431310422624,1,154.842
Gibbs,1000,358,3,10,10.02895352364457,9.898322043007353,10.158151244899614,1,154.842
Gibbs,1000,358,4,20,19.97661443123849,19.85774724415898,20.096977631405757,1,154.842
VB,1000,358,1,0,-0.15292372973979226,-0.2801876241691171,-0.02565983531046745,0,0.1559999999999775
VB,1000,358,2,5,4.970666246256968,4.849751992006319,5.091580500507617,1,0.1559999999999775
VB,1000,358,3,10,10.029996357608416,9.90296933675966,10.157023378457174,1,0.1559999999999775
VB,1000,358,4,20,19.97671689071894,19.855629997125067,20.097803784312813,1,0.1559999999999775
Gibbs,1000,359,1,0,-0.17900451185009816,-0.312810060134655,-0.04714756192447515,0,155.534
Gibbs,1000,359,2,5,5.03537120609705,4.900593491275379,5.167364072555047,1,155.534
Gibbs,1000,359,3,10,9.938620966401292,9.81162562229698,10.066157043424552,1,155.534
Gibbs,1000,359,4,20,20.025854980699812,19.907930100187524,20.1435965543205,1,155.534
VB,1000,359,1,0,-0.17847933109156636,-0.30989775356245325,-0.04706090862067946,0,0.24500000000000455
VB,1000,359,2,5,5.034062978290583,4.908470068200914,5.159655888380253,1,0.24500000000000455
VB,1000,359,3,10,9.938562063420468,9.81631258081138,10.060811546029557,1,0.24500000000000455
VB,1000,359,4,20,20.0267989195437,19.90903605865493,20.144561780432472,1,0.24500000000000455
Gibbs,1000,36,1,0,-0.07999519851781042,-0.2101792131385215,0.04974884091770121,1,155.8
Gibbs,1000,36,2,5,4.9786147981476345,4.8477619827752445,5.111452337314067,1,155.8
Gibbs,1000,36,3,10,10.026458265111176,9.90104614900488,10.15402832875113,1,155.8
Gibbs,1000,36,4,20,19.92718483021478,19.80290002763306,20.048009825608023,1,155.8
VB,1000,36,1,0,-0.0795110682486325,-0.20627431535076096,0.04725217885349597,1,0.1570000000000107
VB,1000,36,2,5,4.9778690327448984,4.8543840817491155,5.101353983740681,1,0.1570000000000107
VB,1000,36,3,10,10.0257889243424,9.90232723606925,10.149250612615552,1,0.1570000000000107
VB,1000,36,4,20,19.926459676403052,19.804200614108584,20.04871873869752,1,0.1570000000000107
Gibbs,1000,360,1,0,-0.03917279448535652,-0.16077493048078131,0.08478209390566754,1,155.131
Gibbs,1000,360,2,5,5.0124325924690245,4.865248843814539,5.153967644255716,1,155.131
Gibbs,1000,360,3,10,9.95422265472881,9.830026487527803,10.07870952724,1,155.131
Gibbs,1000,360,4,20,20.06024653123457,19.92658769571305,20.190462664240822,1,155.131
VB,1000,360,1,0,-0.03945731118995528,-0.15794265818339592,0.07902803580348537,1,0.16300000000001091
VB,1000,360,2,5,5.013288529580725,4.885397590707807,5.141179468453643,1,0.16300000000001091
VB,1000,360,3,10,9.953640754136826,9.834910691431652,10.072370816842,1,0.16300000000001091
VB,1000,360,4,20,20.06018603107912,19.9277445286569,20.19262753350134,1,0.16300000000001091
Gibbs,1000,361,1,0,0.0204407399595605,-0.10663796862709232,0.1505118710730156,1,154.815
Gibbs,1000,361,2,5,5.052972774593354,4.917399363567385,5.183346542195214,1,154.815
Gibbs,1000,361,3,10,10.11405821540984,9.985701717065432,10.240424690285286,1,154.815
Gibbs,1000,361,4,20,19.960453472678974,19.83669622259508,20.08220479016857,1,154.815
VB,1000,361,1,0,0.02090220397865848,-0.1044196698544081,0.14622407781172508,1,0.1490000000000009
VB,1000,361,2,5,5.054137077929781,4.930917897020987,5.177356258838574,1,0.1490000000000009
VB,1000,361,3,10,10.112952311982225,9.990069755881477,10.23583486808297,1,0.1490000000000009
VB,1000,361,4,20,19.96155804290458,19.8371004276456,20.08601565816356,1,0.1490000000000009
Gibbs,1000,362,1,0,0.01571807529095931,-0.11346351404240183,0.14968178027606943,1,154.863
Gibbs,1000,362,2,5,5.062492768372327,4.926590595524534,5.198044803779919,1,154.863
Gibbs,1000,362,3,10,9.97235647933952,9.843498828679133,10.101373939956517,1,154.863
Gibbs,1000,362,4,20,19.959965729891973,19.84179353509694,20.079504823010183,1,154.863
VB,1000,362,1,0,0.01617612309734872,-0.1088860563786401,0.14123830257333755,1,0.1490000000000009
VB,1000,362,2,5,5.063166924668266,4.936203405184687,5.190130444151846,1,0.1490000000000009
VB,1000,362,3,10,9.97218013616506,9.847239337190034,10.097120935140085,1,0.1490000000000009
VB,1000,362,4,20,19.959563246721252,19.84028365416992,20.078842839272586,1,0.1490000000000009
Gibbs,1000,363,1,0,-0.03898988457157892,-0.16976455623473383,0.09156578758714966,1,155.198
Gibbs,1000,363,2,5,4.883686295942923,4.751150970792783,5.013190956357198,1,155.198
Gibbs,1000,363,3,10,9.999573631834892,9.876946584547458,10.124677231096712,1,155.198
Gibbs,1000,363,4,20,20.033969824418502,19.91439389188685,20.15489321944401,1,155.198
VB,1000,363,1,0,-0.03962680932768808,-0.16841619984870332,0.08916258119332715,1,0.1419999999999959
VB,1000,363,2,5,4.883677378950538,4.75976301906269,5.007591738838387,1,0.1419999999999959
VB,1000,363,3,10,9.999097469304342,9.876413657712735,10.121781280895949,1,0.1419999999999959
VB,1000,363,4,20,20.034403334888047,19.913546855341856,20.15525981443424,1,0.1419999999999959
Gibbs,1000,364,1,0,-0.05273518737828561,-0.1812895307803736,0.07461277101825085,1,155.249
Gibbs,1000,364,2,5,5.000482504287045,4.859981883511942,5.139576595870733,1,155.249
Gibbs,1000,364,3,10,9.9221901457513,9.79282348047974,10.050941385377278,1,155.249
Gibbs,1000,364,4,20,19.87434267721757,19.752178844424396,19.99613187907517,0,155.249
VB,1000,364,1,0,-0.05178166235684039,-0.17651340475998026,0.07295008004629946,1,0.2239999999999895
VB,1000,364,2,5,5.000770854555601,4.874175060591835,5.1273666485193665,1,0.2239999999999895
VB,1000,364,3,10,9.920986043242122,9.7968771941732,10.045094892311043,1,0.2239999999999895
VB,1000,364,4,20,19.874165853969025,19.75353847739662,19.99479323054143,0,0.2239999999999895
Gibbs,1000,365,1,0,0.04841500251460281,-0.07942271582314286,0.17775391233561633,1,155.057
Gibbs,1000,365,2,5,5.026543642777481,4.890404932465881,5.162684948381963,1,155.057
Gibbs,1000,365,3,10,9.964500098472346,9.834560160087872,10.095539557348124,1,155.057
Gibbs,1000,365,4,20,20.064198683170726,19.939332485725583,20.191568778380468,1,155.057
VB,1000,365,1,0,0.04781103577649928,-0.07475692223701504,0.1703789937900136,1,0.14400000000000546
VB,1000,365,2,5,5.029258127080556,4.904920599570832,5.153595654590281,1,0.14400000000000546
VB,1000,365,3,10,9.964132812820848,9.840375437182503,10.087890188459191,1,0.14400000000000546
VB,1000,365,4,20,20.06364444821058,19.938427196898328,20.188861699522835,1,0.14400000000000546
Gibbs,1000,366,1,0,-0.1199480699301459,-0.25042513220074836,0.01141228682710762,1,155.02900000000002
Gibbs,1000,366,2,5,4.951896552752858,4.8260785029442,5.075474636355198,1,155.02900000000002
Gibbs,1000,366,3,10,10.069532342755153,9.940823996877777,10.1994892886945,1,155.02900000000002
Gibbs,1000,366,4,20,19.89930011550489,19.770281765568075,20.024140276544035,1,155.02900000000002
VB,1000,366,1,0,-0.1199931822352294,-0.24608100689559376,0.00609464242513496,1,0.15699999999998226
VB,1000,366,2,5,4.952120822362753,4.833343777704635,5.070897867020871,1,0.15699999999998226
VB,1000,366,3,10,10.068303146999927,9.942850651906262,10.193755642093592,1,0.15699999999998226
VB,1000,366,4,20,19.898557843757978,19.772566874929677,20.02454881258628,1,0.15699999999998226
Gibbs,1000,367,1,0,-0.14462302268732297,-0.26905696280195807,-0.02139984345838435,0,154.717
Gibbs,1000,367,2,5,5.060691697518583,4.938267544418485,5.184499395615423,1,154.717
Gibbs,1000,367,3,10,10.029209718139096,9.893620429697172,10.16055016446574,1,154.717
Gibbs,1000,367,4,20,20.01238338036102,19.881109167701727,20.13935286995536,1,154.717
VB,1000,367,1,0,-0.14665093484823752,-0.2700335932873491,-0.02326827640912591,0,0.13800000000000523
VB,1000,367,2,5,5.060831983427239,4.941868327193666,5.179795639660811,1,0.13800000000000523
VB,1000,367,3,10,10.028742501557092,9.90122046659457,10.156264536519616,1,0.13800000000000523
VB,1000,367,4,20,20.012330166345432,19.88581534606732,20.138844986623543,1,0.13800000000000523
Gibbs,1000,368,1,0,1.295793588150256,1.0053337055146945,1.688528468244441,0,155.26
Gibbs,1000,368,2,5,8.734768994618396,8.446425125842387,9.172067543735368,0,155.26
Gibbs,1000,368,3,10,19.735476532464823,19.44877549110938,19.96971900483088,0,155.26
Gibbs,1000,368,4,20,20.11581005954761,19.879947163731213,20.39965000499805,1,155.26
VB,1000,368,1,0,-0.08373814476739574,-0.2049611994050549,0.03748490987026337,1,0.15399999999999636
VB,1000,368,2,5,4.946043773420149,4.819510668197399,5.072576878642899,1,0.15399999999999636
VB,1000,368,3,10,10.112583610322792,9.989521728885698,10.235645491759886,1,0.15399999999999636
VB,1000,368,4,20,19.926783704008376,19.801566452696825,20.05200095531993,1,0.15399999999999636
Gibbs,1000,369,1,0,-0.02449449142773411,-0.16343737627262095,0.10864085057994516,1,155.078
Gibbs,1000,369,2,5,5.137410237380774,5.00642866140989,5.2673064092545525,0,155.078
Gibbs,1000,369,3,10,10.0139551897653,9.888860576499978,10.140765688074255,1,155.078
Gibbs,1000,369,4,20,20.001632696200488,19.87910799861856,20.121823681149326,1,155.078
VB,1000,369,1,0,-0.02589050593550292,-0.15791311724021895,0.10613210536921312,1,0.15699999999998226
VB,1000,369,2,5,5.136481982948286,5.014233449662125,5.258730516234447,0,0.15699999999998226
VB,1000,369,3,10,10.014834154662704,9.893180350374395,10.136487958951014,1,0.15699999999998226
VB,1000,369,4,20,20.00128847767352,19.880431997770263,20.122144957576772,1,0.15699999999998226
Gibbs,1000,37,1,0,-0.02278377705763397,-0.15028397330827503,0.10876644445210884,1,155.644
Gibbs,1000,37,2,5,5.0435668010223,4.915937620536742,5.169739823891162,1,155.644
Gibbs,1000,37,3,10,9.936853644253471,9.808848293768197,10.06268803080444,1,155.644
Gibbs,1000,37,4,20,20.030818115484365,19.909837586290283,20.15118607778167,1,155.644
VB,1000,37,1,0,-0.02111843829439574,-0.1485758028658226,0.10633892627703108,1,0.15699999999998226
VB,1000,37,2,5,5.04381583889823,4.923712032576233,5.163919645220227,1,0.15699999999998226
VB,1000,37,3,10,9.936937745321735,9.811265677251136,10.06260981339234,1,0.15699999999998226
VB,1000,37,4,20,20.031431394688028,19.9084524777019,20.154410311674155,1,0.15699999999998226
Gibbs,1000,370,1,0,-0.11870531268365687,-0.25722395185726454,0.01923396186680952,1,154.906
Gibbs,1000,370,2,5,4.943386910779811,4.816355555354856,5.069012335494877,1,154.906
Gibbs,1000,370,3,10,9.949521084732854,9.823695873197597,10.074906777908009,1,154.906
Gibbs,1000,370,4,20,20.009486038528735,19.883865645417735,20.13611506204742,1,154.906
VB,1000,370,1,0,-0.1172004900877417,-0.24807870670166,0.0136777265261766,1,0.16300000000001091
VB,1000,370,2,5,4.944235379913735,4.826023459147872,5.062447300679598,1,0.16300000000001091
VB,1000,370,3,10,9.949464259118471,9.829254458703174,10.069674059533767,1,0.16300000000001091
VB,1000,370,4,20,20.009220991147885,19.881367409092835,20.137074573202938,1,0.16300000000001091
Gibbs,1000,371,1,0,-0.02780830621946799,-0.16162980986108202,0.10696367010448808,1,155.06
Gibbs,1000,371,2,5,5.054835354860781,4.923930051278249,5.186270516688609,1,155.06
Gibbs,1000,371,3,10,10.023655093806363,9.892025775740098,10.152366531381997,1,155.06
Gibbs,1000,371,4,20,19.99061368953641,19.870891118789594,20.11077382731694,1,155.06
VB,1000,371,1,0,-0.02778114838945104,-0.15681834470456651,0.10125604792566444,1,0.2560000000000002
VB,1000,371,2,5,5.055255376198271,4.9331376284462305,5.177373123950311,1,0.2560000000000002
VB,1000,371,3,10,10.024811372359922,9.900025370559934,10.14959737415991,1,0.2560000000000002
VB,1000,371,4,20,19.990504784163917,19.870105212934664,20.11090435539317,1,0.2560000000000002
Gibbs,1000,372,1,0,0.04920795405666466,-0.08438498698059545,0.18281917977017825,1,157.988
Gibbs,1000,372,2,5,4.981476662728445,4.846821355990029,5.11821706056136,1,157.988
Gibbs,1000,372,3,10,9.941818152089889,9.8080397948354,10.07584068512872,1,157.988
Gibbs,1000,372,4,20,20.057517639957936,19.94361065826254,20.17610914158035,1,157.988
VB,1000,372,1,0,0.04865278600321734,-0.07928608766750966,0.17659165967394436,1,0.16499999999999204
VB,1000,372,2,5,4.983195194070001,4.856248522752737,5.1101418653872654,1,0.16499999999999204
VB,1000,372,3,10,9.940805364208074,9.812388654744748,10.0692220736714,1,0.16499999999999204
VB,1000,372,4,20,20.05712925740529,19.942821680065357,20.171436834745226,1,0.16499999999999204
Gibbs,1000,373,1,0,-0.03964005569490139,-0.171892967434404,0.09178884742140073,1,158.249
Gibbs,1000,373,2,5,4.965198558151441,4.831463770759273,5.094776389944773,1,158.249
Gibbs,1000,373,3,10,10.01872664658256,9.89276459541712,10.141835578869568,1,158.249
Gibbs,1000,373,4,20,20.05209034942253,19.929956529362293,20.171903356720954,1,158.249
VB,1000,373,1,0,-0.03834287249358599,-0.16685495821478363,0.09016921322761166,1,0.15500000000000114
VB,1000,373,2,5,4.965155691393201,4.839531018328089,5.090780364458312,1,0.15500000000000114
VB,1000,373,3,10,10.0185904855892,9.89818838821891,10.13899258295949,1,0.15500000000000114
VB,1000,373,4,20,20.05244549743108,19.930659374354654,20.174231620507506,1,0.15500000000000114
Gibbs,1000,374,1,0,-0.01583121795564674,-0.13733842208851643,0.10659152019905872,1,156.985
Gibbs,1000,374,2,5,5.03150098777075,4.90018950282499,5.1645177220795,1,156.985
Gibbs,1000,374,3,10,10.028144534355429,9.899822498617215,10.15827980125717,1,156.985
Gibbs,1000,374,4,20,19.971120158825237,19.844484419616176,20.09791002056673,1,156.985
VB,1000,374,1,0,-0.01659119564048137,-0.13825697919808408,0.10507458791712136,1,0.2529999999999859
VB,1000,374,2,5,5.032334758967142,4.909632617388033,5.155036900546251,1,0.2529999999999859
VB,1000,374,3,10,10.027035301157577,9.902411791730778,10.151658810584372,1,0.2529999999999859
VB,1000,374,4,20,19.97233306687541,19.845287806049217,20.099378327701608,1,0.2529999999999859
Gibbs,1000,375,1,0,-0.03620973043892525,-0.16167109946130867,0.08871513412798404,1,157.26000000000002
Gibbs,1000,375,2,5,5.024821894211042,4.89454842683468,5.1558932408380755,1,157.26000000000002
Gibbs,1000,375,3,10,10.060991207465555,9.935239099484296,10.188080474135816,1,157.26000000000002
Gibbs,1000,375,4,20,20.030170443675395,19.90223704137179,20.158646658492792,1,157.26000000000002
VB,1000,375,1,0,-0.03591572610219121,-0.15664330945122767,0.08481185724684523,1,0.1290000000000191
VB,1000,375,2,5,5.025723628535353,4.899629536991967,5.151817720078738,1,0.1290000000000191
VB,1000,375,3,10,10.060919389202631,9.939094166378592,10.182744612026674,1,0.1290000000000191
VB,1000,375,4,20,20.030186251862496,19.90260382209024,20.157768681634753,1,0.1290000000000191
Gibbs,1000,376,1,0,0.06943326061106884,-0.06530340557498171,0.2026152015343145,1,158.006
Gibbs,1000,376,2,5,5.024445527241913,4.900277147164315,5.150005834735493,1,158.006
Gibbs,1000,376,3,10,9.93799743102613,9.806254012493923,10.065125199643555,1,158.006
Gibbs,1000,376,4,20,20.03130999543993,19.91144471506577,20.150237826419577,1,158.006
VB,1000,376,1,0,0.06968948908141001,-0.06319418018877476,0.2025731583515948,1,0.15399999999999636
VB,1000,376,2,5,5.025493582111908,4.907228983052061,5.143758181171755,1,0.15399999999999636
VB,1000,376,3,10,9.937686694152552,9.8119035865375,10.063469801767608,1,0.15399999999999636
VB,1000,376,4,20,20.0316415175693,19.911241946338897,20.152041088799702,1,0.15399999999999636
Gibbs,1000,377,1,0,-0.10565765275676084,-0.23514965017859285,0.0234722581029946,1,156.384
Gibbs,1000,377,2,5,5.009502815511654,4.884039230769492,5.138270573326988,1,156.384
Gibbs,1000,377,3,10,9.999528569067095,9.864131107362557,10.132206905146951,1,156.384
Gibbs,1000,377,4,20,20.04674019430093,19.923300850062457,20.17108114395248,1,156.384
VB,1000,377,1,0,-0.10537225577065436,-0.2296144544776468,0.01886994293633806,1,0.1479999999999961
VB,1000,377,2,5,5.009160922127618,4.88945078557872,5.128871058676516,1,0.1479999999999961
VB,1000,377,3,10,10.000237435864108,9.871303446736754,10.129171424991462,1,0.1479999999999961
VB,1000,377,4,20,20.046009158875503,19.922543214055768,20.16947510369524,1,0.1479999999999961
Gibbs,1000,378,1,0,-0.07812636964961249,-0.21069673944859776,0.05368733393431921,1,157.44
Gibbs,1000,378,2,5,4.9330613412123805,4.80650166039009,5.056296367501536,1,157.44
Gibbs,1000,378,3,10,10.043123760541247,9.913752229599158,10.17640534848736,1,157.44
Gibbs,1000,378,4,20,20.16818284243391,20.04046734728566,20.293710974280746,0,157.44
VB,1000,378,1,0,-0.07942461226052693,-0.20662022247381684,0.047770997952763,1,0.36299999999999955
VB,1000,378,2,5,4.9318352161713594,4.813721129770628,5.049949302572091,1,0.36299999999999955
VB,1000,378,3,10,10.042876468288693,9.916678658300668,10.169074278276714,1,0.36299999999999955
VB,1000,378,4,20,20.168024117823677,20.043061621924164,20.29298661372319,0,0.36299999999999955
Gibbs,1000,379,1,0,-0.04489233685021242,-0.17814850210727246,0.08551627044246352,1,155.992
